intermediate	loneliness has finally become a hot topic. the office for national statistics has found britain to be the loneliest place in europe. british people are less likely to have strong friendships or know their neighbours than people anywhere else in the european union. and research at the university of chicago has found that loneliness is twice as bad for older people’s health as obesity and almost as great a cause of death as poverty.this is shocking but such studies do not examine the loneliness epidemic among younger adults. in 2010, the mental health foundation found that loneliness was a greater concern among young people than among the elderly. the 18- to 34-year-olds surveyed were more likely to feel lonely often, to worry about feeling alone and to feel depressed because of loneliness than the over-55s.“loneliness is a recognized problem among the elderly and there are day centres and charities to help them,” says sam challis, of the mental health charity mind, “but, when young people reach 21, they’re too old for youth services.” this is problematic because of the close relationship between loneliness and mental health – it is linked to increased stress, depression, paranoia, anxiety, addiction and it is a known cause of suicide.but what can young people do to prevent loneliness? one researcher at the oxford internet institute points out that social media and the internet can be both a good thing and a problem. they are beneficial when they enable us to communicate with distant loved ones but not when they replace face-to-face contact. “people present an idealized version of themselves online and we expect to have social lives like those we see in the media,” says challis. comparing the perfect lives of our friends with our own lives can lead us to withdraw socially.meditation techniques and apps such as headspace are trendy solutions frequently recommended for a range of mental health problems, but they’re not necessarily helpful for loneliness, as they actively encourage us to be alone with our thoughts. “it is better to address the causes of your loneliness first – what’s stopping you going out and seeing people?” says challis.indeed, a study of social media at the university of michigan in 2013 found that using technology to help you meet new people can be beneficial. and, if you are unable to go out for some reason, the internet can help you. for example, mumsnet, an online network for parents, can help you feel less alone when bringing up young children.helplines can also reduce loneliness, at least in the short term. one in four men who call the emotional support charity samaritans mention loneliness or isolation and get connected is a free confidential helpline for young people, where they can get help with emotional and mental health problems often linked to loneliness. there are also support services on websites such as mind’s that can remind you you’re not alone.at work, it can be beneficial to tell your employer how you’re feeling. john binns advises businesses on mental health and well-being. he was admitted to hospital for stress-related depression in 2007 and took two months off work. he felt as if there was no one to talk to and wasn’t close enough to colleagues for them to notice the changes in his behaviour. more openness with his employer and colleagues made his return to work easier. office chit-chat may seem like a waste of time but it helps to protect us from the emotional and psychological effects of work strain.“we treat the networks we have as incidental but they’re fundamental to our well-being,” says nicky forsythe, a psychotherapist and the founder of talk for health, an organization that trains people to give and receive support in groups. “the most important thing is to have a regular time and place to reflect on your life and to have an empathetic listener.”if we believe recent research, loneliness is killing the elderly and, with an ageing population, we should aim to reduce our isolation before it is too late. “getting older doesn’t have to mean getting lonelier,” says ruth sutherland, the chief executive of the relationship counselling service relate. “but it is very important to lay the foundations to good-quality relationships earlier in life.”nannan
intermediate	every morning, before the temperatures in india’s capital start to rise, a handful of old friends gather. on the dry grass not far from the india gate monument at the centre of delhi, they stretch, breathe and meditate.“it is the only healthy way to start the day. much better than an egg or a sandwich or a cup of tea,” said arvind singh at 6.15am as he did his breathing exercises on a bench.singh, a 42-year-old salesman, and his friends are not alone. all across india, in the overcrowded cities, on whatever green space is left, you can see similar scenes.on 21 june – the new international day of yoga – narendra modi, india’s prime minister, hopes the world will join in. on the grass near india gate, up to 45,000 people will take part in a 35-minute class – they hope it will be the biggest yoga session ever.the participants will include 64-year-old modi, most of his government and, they hope, a range of celebrities.encouraging indians, and others, to stretch has become a focus for modi, who led his bharatiya janata party to a landslide election victory in 2014. in may 2015, schools were told to make sure students attended yoga events at the same time as the big demonstration in delhi, even though it is on a sunday.india’s police officers are well known for being out of shape. so, the government has said they want to introduce compulsory yoga for them. they have said, too, that daily yoga lessons will be offered free to three million civil servants and their families. air india, the national airline, has also said it will introduce yoga for trainee pilots.modi, an ascetic who is a vegetarian and an enthusiastic yoga practitioner, suggested an international yoga day when he was speaking to the united nations on a visit to new york in 2014.modi said that yoga is an invaluable gift of india’s ancient tradition. he said that it encourages unity of mind and body, thought and action, harmony between man and nature, and a holistic approach to health and wellbeing. he added, “it is not about exercise but discovering the sense of oneness with yourself, the world and nature.”yoga is between 3,000 and 6,000 years old. it came from somewhere on the indian subcontinent, possibly from among religious ascetics. its meditative practices, as well as its physical exercises, have long been associated with local religious traditions including buddhism and jainism, as well as hinduism, which is practised by 80% of indians.modi has been criticized before for creating a view of indian culture that has little place for other traditions. one person called the event on 21 june “a mix of cultural nationalism and commercialization”.others, however, talk about a recent us court ruling that said yoga was not always linked to religion. a court in california ruled that: “the practice of yoga may be religious in some contexts but yoga classes as taught in the [san diego] district are not religious, mystical or spiritual.” this ruling came after two christian parents said they believed that yoga in schools was a hindu exercise.amish tripathi, the author of best-selling novels set 4,000 years ago in india that retell stories from hindu mythology, said characters in his books practise yoga.“in ancient india, yoga was part of daily life, both the physical and the mental aspects. every culture has gifted something to the world and this is our gift,” tripathi said.suneel singh, a guru in south delhi, agreed that yoga did not belong to any one religion: “is t’ai chi just chinese? is football just english? it is the same with yoga – yoga is for everybody. it is a cheap way to stay healthy.”nan
intermediate	a lonely old man living on the moon is the unusual focus of john lewis’s 2015 christmas advert.there is increasing hype around john lewis’s seasonal ad, which has come to mark the beginning of the christmas shopping season for many. the department store will aim to raise hundreds of thousands of pounds for age uk. it will also encourage staff and customers to join up with their local branch of the charity to care for elderly people who might be alone over the holiday.the department store has spent £7m on a campaign that ranges from the tv ad to a smartphone game and merchandise, including glow-in-the-dark pyjamas, as well as making areas that look like the surface of the moon in 11 of their stores.after two years of successful ads with cuddly animals – a bear and hare, then a penguin – this time, the store is tugging at the heartstrings with a story of a young girl, lily, who spots an old man living in a shack on the moon through her telescope. the determined child tries sending him a letter and firing a note via bow and arrow, before floating him a present of a telescope tied to balloons, which finally allows them to make contact.the ad’s message is: “show someone they’re loved this christmas”, which echoes age uk’s own campaign: “no one should have no one at christmas”. profits from three products – a mug, gift tag and card – will go to the charity.rachel swift, head of marketing at john lewis, said that people talk about the charity at this time of year and the ad makes you think about someone who lives on your street that might not see anybody.the campaign features the oasis track half the world away reinterpreted by norwegian artist aurora.the ad cost £1m to make. the moon scenes were shot at the warner bros studios, where the harry potter films were made, and the specially built set was created by one of the team behind the latest star wars film, the force awakens.as in the last few years, john lewis has drummed up interest in their most recent ad with a teaser campaign on tv and social media using the hashtag #onthemoon. a full moon will fall on christmas day 2015 – a complete coincidence, according to swift.in 2014, the retailer also spent £7m on a campaign with a realistic animated penguin and a young boy playing together to the tune of john lennon’s real love, sung by british singer-songwriter tom odell. it had drummed up 22m views on youtube by the first week of january – more than the 16.6m views of sainsbury’s ad with first world war soldiers sharing a bar of chocolate, the uk’s second most popular ad of 2014.swift said that, despite the hype, john lewis had kept the same strategy for the last five years. “it’s all about thoughtful gifting and going the extra mile for someone you love at christmas,” she said. “we don’t go into it thinking, ‘this is going to be huge,’ just getting something right for the brand at this time of year and something we hope customers really love.”sarah vizard, news editor of trade journal marketing week, said john lewis appeared to have simplified efforts this time, with a lower-key presence in stores despite a growing number of competitors. “there are definitely a lot more brands doing christmas ads this year but i think a lot of those brands who tried to compete with john lewis by doing something emotional and creative have gone back to what you can buy in store,” she said. “john lewis still does the emotional piece the best. this campaign is another great way of communicating that in a way that customers can relate to. i think people will think it is really cute.”nannannannan
intermediate	race engineer a race engineer liaises between the driver and the mechanics.typical salary: new graduates start at £25,000 to £30,000 and quickly progress to junior engineer roles, earning more than £40,000 with just a few yearsõ experience. senior race engineers earn £50,000 to £90,000.what the job involves: òa race engineer is the interpreter between the race-car mechanics and the driver,ó says race engineer jamie muir. òthe engineer takes feedback from the driver, analyses the data and makes decisions about the set-up needed for maximum performance, then passes this on to the mechanics.óquali cations: a university degree, typically in automotive/mechanical engineering or motorsport technology. hands-on experience is essential.to succeed as a race engineer, you need ... to be able to deal with pressure.worst thing about the job: the long hours. òrace engineers work 24/7,ó says chris aylett, ceo of the motorsport industry association.ethical hacker typical salary: a newly quali ed hacker can expect a minimum salary of £35,000 to £50,000. this rises to £60,000 to £90,000 at team-leader level.what the job involves: a company will pay an ethical hacker to hack into its computer system to see how well it might resist a real attack.quali cations: you donõt necessarily need a degree in computer science. the industry accepts individuals with a very wide range of academic quali cations and skills.to succeed as an ethical hacker, you need ... a passion for technology and detail. you should also enjoy solving dif cult problems.worst thing about the job: when you are called in to test the security of a new customerõs network and you discover that they have already been hacked.bomb-disposal diver typical salary: in the private sector, you can earn up to £100,000 working just two months out of every three.what the job involves: descending to the sea bed and searching for unexploded bombs, shells, grenades and landmines, then either safely recovering and collecting the weapons or securely disposing of them.quali cations: to dive offshore, you must have diving quali cations. to be able to dispose of the bombs safely, youõll also need an explosive- disposal quali cation and years of experience.to succeed as a bomb-disposal diver, you need ... to stay calm in stressful situations. you work alone under water, with zero visibility and, if you donõt like living in small con ned spaces with lots of other people, forget it.worst thing about the job: expect to be away from home at least six months of the year.social engineer typical salary: graduates start on £25,000 but salaries increase rapidly with quali cations and experience, rising to between £50,000 and £80,000, on average.the job: companies pay a social engineer to try to trick employees into giving them con dential information that allows the engineer to access sensitive company data or the companyõs computer network.quali cations: typically, social engineers have a degree in it, although an understanding of psychology is useful. to succeed as a social engineer, you need ... the con dence to lie convincingly and the ability to  t in almost anywhere without looking too out of place. you also need a strong sense of personal ethics and an understanding of the law.worst thing about the job: other people may misunderstand your job: social engineers are not spies but most people think they are.power-line helicopter pilot typical salary: £65,000the job: to  y close to high-voltage power lines in a helicopter so that the lines can be inspected with a camera and any potential faults and issues can be identi ed by the power company.quali cations: a private-helicopter-pilot licence, a commercial pilotõs licence and around 2,000 hours of experience  ying at low levels.to succeed as a power line helicopter pilot, you need ... a steady hand and a cool head. typically, pilots must  y beside the power line, sometimes as little as 20 feet away and just 30 feet off the ground.worst thing about the job: òthere are no negatives,ó says helicopter pilot robin tutcher.private butler typical salary: £60,000 to £90,000the job: a private butler can be called on by his or her employer to do anything from wardrobe management to chauffeuring and pet care. typical duties include managing other staff, serving at every meal, running errands, looking after guests, booking restaurants, house security, housekeeping, cooking and anything else the household needs.quali cations: you donõt need any speci c quali cations but you can do a special course.to succeed as a butler, you need ... to enjoy looking after other people.worst thing about the job: long hours and an unpredictable work schedule mean itõs dif cult to have a family life. butlers also suffer from isolation, cultural differences with their employer and having to work for people who arenõt always nice.
intermediate	music subscription services, including spotify and deezer, have broken through the $1bn sales barrier worldwide, as fans choose to pay for music online.streaming and subscription revenues rose by more than 50% in 2013 to reach $1.1bn, and sales of recorded music in europe grew for the  rst time in 12 years, according to  gures published in march.while many people still listen for free, a desire for more choice is persuading more music lovers to part with their cash. in a three-year period, the number of paying subscribers rose from 8 million to 28 million, according to the 2014 digital music report from the international federation of the phonographic industry (ifpi).easily accessible from smartphones and tablets, subscription services are popular with people who want to try out new music without buying a download or a cd. they like this cheap, user-friendly and legal alternative to pirated downloads. òit is now clear that music streaming and subscription is a mainstream model for our business,ó said ifpi chief executive, frances moore.the ifpi also said that one direction were the biggest selling artists of 2013, with 4m physical and digital sales for their midnight memories album. katy perryõs prism was the best-selling album by a female artist, in sixth place behind eminem, justin timberlake, bruno mars and daft punk.consumer-technology companies are joining the music-streaming trend. apple has its itunes radio and google its play store. smaller companies like beats music are also joining the trend.in britain and america, streaming may soon generate more revenue for the music industry than downloads from online stores such as appleõs itunes. subscription services now account for a third of all digital sales globally, with downloads making up the rest, but the ifpi data shows that the two formats are growing at different rates.in the us, the percentage of people using subscription services and streaming rose from 19% in 2012 to 23%, while the percentage of people downloading fell from 28% to 27%. in britain, downloaders remained static at exactly one third, while subscribers grew from 19% to 22%. in sweden, france and italy, streaming is already more popular than downloading.digital formats now account for 39% of all music sales, or nearly £5.9bn out of £15bn, and, while sales of physical formats, such as cds and vinyl, declined steeply in 2013, they still contribute just over half the industryõs income.vinyl continued to make a comeback in some markets. sales increased by 32% in america and by 101% in the uk in 2013.
intermediate	a canadian man who became famous because he offered a free round-the-world trip to a woman with the same name as his ex-girlfriend has returned from the trip with his chosen namesake. unfortunately, to the disappointment of those following the story, the two of them did not fall in love. jordan axani, a 28-year-old toronto charity founder, arrived back in canada with elizabeth quinn gallagher and said the pair had “a brother-sister-like relationship”.axani had made headlines in 2014 because he offered an air ticket to any canadian named elizabeth gallagher. he had booked a three-week vacation with his girlfriend but they split up and he was unable to change the name on the flight tickets.that’s where axani’s new travelling companion, a 23-year-old student from cole harbour, nova scotia, enters the story. elizabeth gallagher, who calls herself quinn, replied to an online posting from axani and she was chosen. gallagher explained before the trip that she had a “pretty serious” boyfriend. but that had not stopped journalists from hoping the globetrotters might fall for one another. unfortunately, it did not happen.“i’m going to be very clear,” axani said, soon after the pair returned to toronto. “this was never a romantic endeavour. it was strictly platonic. i do not think of quinn in a romantic way at all. there is no future for us romantically. she is a good friend. i think of her as a little sister and that is it. and our feelings are entirely mutual.”it took work to create that brother-sister, good-friend relationship, however. “it wasn’t easy and it certainly wasn’t immediate. it took us about a week to really figure each other out,” axani said. there was a certain amount of stumbling around as the pair got to know each other “about the dos and don’ts of travelling together. at the end of it, we’d developed a really great rhythm – one second, we had really funny inside jokes and, the next second, we knew when the other person needed space.”although the pair did not fall in love, axani said the trip, which included milan, venice, vienna, prague, khao lak (in thailand) and hong kong, was “fantastic”. a favourite place was prague, axani said, where they met more people than anywhere else on the trip.“over the course of two and a half days i think we met about two dozen people. so that’s a lot of stories, that’s a lot of individuals and that’s a lot of love for their home city of prague.”people were following the pair on twitter and instagram, axani said, and they were even recognized in the street in hong kong. “it was a real adventure. we had a blast. we learned a lot about ourselves and about each other. i can’t imagine it going much better than it did.”axani arrived back in toronto at 3am and went straight into a meeting at his charity, a ticket forward. axani started the non-profit organization after his internet post went viral. he wants to offer round-the-world-trips to survivors of abuse, cancer and war.apart from that, axani is also discussing making his story into a television show or film, he said. but he would not comment on what form those productions might take. “i’ll only say that there’s been lots of interest from many production companies. we’re well advanced.” in terms of his love life, axani said he was not looking for his next elizabeth gallagher yet. “i’m not looking for anything but life happens and we’ll see,” he said. “as always, life’s a journey.”
intermediate	a mirror that sends heat into cold space has been designed by scientists to replace air-conditioning units that keep buildings cool on earth.researchers believe the mirror could slash the amount of energy used to control air temperatures in business premises and shopping centres because they wonõt need to use cooling systems.around 15% of the energy used by buildings in the usgoesonairconditioningbuttheresearchersõ say that, in some cases, the mirror could completely offset the need for extra cooling.in a rooftop comparison in stanford, california, scientists found that a roof that had been painted black reached 60c more than the air temperature in sunlight and aluminium reached 40c more. however, the mirror was up to 5c cooler than the surrounding air temperature.òif you cover signi cant parts of the roof with this mirror, you can see how much power it can save. you can signi cantly offset the electricity used for air conditioning,ó said shanhui fan, an expert in the study of light at stanford university, who led the development of the mirror. òin some situations, you will be able to completely offset the air conditioning.óbuildings warm up in a number of different ways. hot-water boilers and cooking areas release heat into their immediate surroundings. in hot countries, warm air comes in through doors and windows. then, there is visible light and infrared radiation from the sun, which also heat up buildings.the stanford mirror was designed to re ect 97% of the visible light that falls on it. but, more importantly, it works as a thermal radiator. when the mirror is warmed up, it releases heat at a speci c wavelength of infrared light that passes easily through the atmosphere and out into space.to make anything cool, you need what engineers call a heat sink: somewhere to put unwanted heat. the heat sink has to be cooler than the object that needs cooling or it will not do its job. for example, a bucket of ice will cool a bottle of wine because it becomes a sink for heat in the liquid. the stanford mirror relies on the best heat sink: the universe itself.the mirror is built from several layers of very thin materials. the  rst layer is re ective silver. on top of this are layers of silicon dioxide and hafnium oxide. these layers turn the mirror into a thermal radiator. when silicon dioxide heats up, it radiates the heat as infrared light at a wavelength of around ten micrometres and the heat passes straight out to space. the total thickness of the mirror is around two micrometres or two thousandths of a millimetre.òthe cold darkness of the universe can be used as a renewable thermodynamic resource, even during the hottest hours of the day,ó the scientists write in nature. in tests, the mirror had a cooling power of 40 watts per square metre at outside temperatures. writinginthejournal,fansaysthatthecostofthe mirrors is between $20 and $70 per square metre. he calculates an annual electricity saving of 100mwh on a three-storey building.fan said that the mirror could cool buildings but he said that the mirrors would not slow down global warming. òroof space is only a small portion of the earthõs surface so the mirror is not a solution to the problem of global warming. but our mirror will help limit greenhouse gas emissions by reducing electricity consumption,ó he said.òiõm really excited by the potential it has,ó said marin solja__i__, a physicist at the massachusetts institute of technology. òyou could use this on buildings and spend much less money on air conditioning or maybe you wouldnõt need it at all. you could put it on top of shopping malls.ó òiõm really excited by the potential it has,ó said marin solja__i__, a physicist at the massachusetts institute of technology. òyou could use this on buildings and spend much less money on air conditioning or maybe you wouldnõt need it at all. you could put it on top of shopping malls.ó òiõm really excited by the potential it has,ó said marin solja__i__, a physicist at the massachusetts institute of technology. òyou could use this on buildings and spend much less money on air conditioning or maybe you wouldnõt need it at all. you could put it on top of shopping malls.ó nan
intermediate	according to a new census, there are more tigers in nepal than at any time since the 1970s. this has given conservationists hope that the big cats, whose numbers have been dropping across south asia for 100 years, can be saved.the number of wild royal bengal tigers in nepal has increased to 198 – a 63.6% rise in five years – the government survey showed. “this is very good news,” said maheshwar dhakal, an ecologist with nepal’s department of national parks and wildlife conservation.the census is based on the examination of pictures from more than 500 cameras in five protected areas and three wildlife corridors. more than 250 conservationists and wildlife experts worked on the survey, which cost about £250,000. dhakal said that a similar survey was done in india and the results from both countries will be published later in 2013. “it will take a few more months for india, which now has 1,300 big cats in several huge protected areas, to finish the survey,” he added. nepal has promised to double the population of tigers by the year 2022 from 121 in 2009 when the last systematic tiger count took place.increasing wealth in asia has led to higher prices for tiger skins and the body parts used in traditional chinese medicines. international gangs pay poor local nepali large amounts of money to kill the cats. the skin and bones are given to middlemen, who pass easily through the border with india, where the major dealers are based.one major problem is that some senior officials help mafia networks involved in the trade. conservation experts believe that the increase in tiger numbers is the result of better policing of national parks and better management of tiger habitats in nepal, where forests cover 29% of the land. but they say nepal needs to do more to protect the habitat and animals on which tigers feed so the big cats have enough space to roam and food to eat.as the number of tigers has increased over the years, conflict with villagers has increased, too. seven people were killed in attacks by tigers around national parks in 2012 compared to four in 2011, park officials said. villagers also want better protection. “the government is making conservation plans for tigers. but it should also produce plans to protect people from tigers,” krishna bhurtel, a village headman, told a nepali newspaper. wildlife authorities captured a tiger after it killed two people, including a villager who was pulled from his bed in may.thousands of tigers once roamed the forests in bangladesh, india and nepal. but their numbers have dropped to about 3,000, a 95% drop over a century. chitwan national park in central nepal has the highest number of adult tigers, with 120, followed by bardiya national park (50) and shukla phanta wildlife reserve (17).diwakar chapagain, head of a world wildlife fund nepal unit that monitors wildlife trade, said tiger skins were in demand in tibet, where rich people use them as festival costumes.in nepal, kings used to stand on tiger skins for special occasions. some wealthy nepali have tiger heads on the walls of their living rooms. tiger bones are used in traditional chinese medicines. “the trade in tiger parts is lucrative and fetches thousands of dollars in illegal markets,” chapagain said.
intermediate	not many exercise classes have a tea break halfway through. but margaret allen’s does. after a gentle warm-up and a few quick exercises, the 93-year-old great-grandmother lets her group relax with a cup of tea and a quick rest.some of the class of eight look as if they need to rest more than others. allen herself, wearing a thick shirt, knitted waistcoat, slacks and sensible shoes, is not even sweating. despite an extremely painful trapped nerve in one leg and a knee in need of replacement, she looks like she could go on for hours.the general rule is that eating just before doing sport is not a good idea and especially not halfway through the class. but, on the afternoon i visit allen’s class in saltburn-by-the-sea near middlesbrough, slices of fruitcake are being passed around during the break. the cake has been baked to celebrate allen’s recent birthday by her 89-year-old sister, joan.the ladies have just finished their cake when allen is up again, leading the group through a lively scottish tune with lots of toe pointing and leg kicking. forty-five minutes later, the class is finally over.allen, a former volunteer with the charity red cross, has been leading classes in the north-east town for 45 years. she wasn’t particularly sporty at school, but she started playing the piano for a keep-fit class during the second world war and eventually took over in her 40s when the previous instructor retired.at one time, allen’s class had more than 18 regulars, each paying £1 a time. but, these days, the group is getting smaller – during the tea break, the ladies discuss a funeral that most of them had attended that week for one of the younger members of the group who had just died, aged 68.allen is the oldest, followed by her sister. the baby of the group is 60-year-old jean cunion, who is a bit embarrassed to admit that she is perhaps the least fit of the group. “i remember, the first time i came, margaret said, ‘who’s that huffing and panting?’ and i had to admit it was me.” ruth steere, 76, says allen always knows what’s going on, although her back is always to the class: “she always shouts at us if we go wrong. she’s remarkably good at knowing what we are doing.”allen, a keen dancer, has never done any formal training to be a fitness instructor. instead, she choreographs her own moves based on five tapes from the bbc’s first ever fitness guru, eileen fowler. allen thinks her good health is largely a result of keeping busy, especially since her husband died in 1997. she started writing poetry when she was 80.“i write poems about everything. i’m a prolific writer. i just can’t stop,” she says, when she phones me a few days after the interview to read out a poem she has written about the joys of exercise. one of the class, 84-year-old former teacher winnie robertson, thinks the secret to staying fit is never letting yourself go: “use it or lose it, that’s what i say.”allen still plays the piano and gives speeches. she did a computer course when she was 88. ageing is no fun, she admits, reading me a few lines from a poem she has written called ‘that beast called age’. she happily remembers a doctor who saw her for the first time a few years ago, who said she couldn’t possibly be more than 78: “i said, ‘thank you, doctor. you can go now.’”she also has a no-nonsense attitude to weight gain: “i just think people shouldn’t eat too much. whenever i hear someone saying, ‘oh, i can’t lose weight’, i say: ‘sellotape.’” she mimes taping her mouth shut. “i said this just the other day to a big fat man. everything in moderation is my motto.”earlier in 2013, allen was watching the news and saw a woman being given the british empire medal. “she was saying: ‘i’m 80 and i’m the oldest fitness instructor in the country!’ i was thinking: ‘no, you’re not.’ but i shan’t be writing to buckingham palace.”nan
intermediate	clay cockrell is sitting in his of ce across the street from 1 central park west, the address of the trump international hotel and tower. in front of the tower is central park, where cockrell holds his popular walk and talk therapy sessions.cockrell, a former wall street worker who is now a therapist, spends large parts of his days walking through central park or the battery park in downtown manhattan near wall street, as a con dant and counsellor to some of new yorkõs wealthiest peopleòmany of the extremely wealthy ð the 1% of the 1% ð feel that their problems are really not problems. but they are,ó he says.so, what issues do americaõs 1% have? òthere is guilt because they are rich,ó he said. òthere is the feeling that they have to hide the fact that they are rich. and, then, there is the isolation ð being in the 1% can be lonely.ócounsellors argue that things have become worse since the  nancial crisis and the discussion about income inequality brought on by movements like occupy wall street.òthe occupy wall street movement was a good one and had some important things to say about income inequality but it singled out the 1% as something negative,ó said jamie traeger-muney, a wealth psychologist and founder of the wealth legacy group. the media, she said, is partly to blame for making the rich òfeel like they need to hide or feel ashamedó.traeger-muney runs a global business and specializes in working with inheritors, who often get a bad reputation in the press. òsometimes, i am shocked by things that people say. you would never refer to another group of people in the way that it seems perfectly normal to refer to wealthy people.óòitõs really isolating to have a lot of money. peopleõs reactions to you can be scary,ó said barbara nusbaum, an expert in money psychology. òwe are all taught not to talk about money. itõs not polite to talk about money. but itõs harder to talk about having money than it is to talk about not having money. itõs much more socially acceptable to say ôi am broke. things are hard.õ you canõt say ôi have a ton of money.õ you have to keep a lot of your life private.óas a result, cockrell says, the rich usually hang out with other rich americans who understand them and their problems.in the us, over the last three decades, the number of extremely wealthy people has been increasing. according to research from spectrem group, in 2014, the number of us households with $1m or more ð excluding the value of their main home ð increased by 500,000 to 10.1m. households worth $5m or more reached 1.3m and 142,000 households are now worth $25m or more.since the 2008  nancial crisis, the income gap has grown and the situation òhas gotten worse for the wealthyó, cockrell said. the main reason? not knowing if your friends are friends with you or with your money.òsomeone else who is also a billionaire ð they donõt want anything from you. never being able to trust your friendships with other people, i think that is dif cult,ó said cockrell. òas the gap has widened, the rich have become more and more isolated.óthese are real fears of the richest of the rich. in 2007, the gates foundation and boston collegeõs center on wealth and philanthropy started to document what it felt like to be in americaõs 1%. for the next four years, researchers surveyed 165 of americaõs richest households ð 120 of those households have at least $25m. the report, the joys and dilemmas of wealth, was 500 pages long and seemed to prove the old saying that money canõt buy happiness.òwealth can stop you from connecting with other people,ó said the wife of a tech entrepreneur who made about $80m. some americans keep their wealth secret. òwe talk about it as stealth wealth. there are a lot of people that hide their wealth because they are worried about negative judgment,ó said traeger-muney. if wealthy americans talk about the problems that come with their wealth, people often say ôoh, poor you.õ there is not a lot of sympathy there,ó she said.speaking in his soft, soothing voice that makes you want to tell him all your worries, cockrell said that a common mistake that many of his wealthy clients make is letting their money define them.òif you are part of the 1%, you still have problems and they are real to you. even when you say, ôi donõt have to struggle for moneyõ, there are other parts of your life. money is not the only thing that de nes you,ó he said. òyour problems are real.ó nannannannan
